id_orgao,id_servico,nome_orgao
57785,5973,Universidade Federal do Recôncavo da Bahia (UFRB)
36746,5974,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
57756,5975,Universidade Federal Rural da Amazônia (UFRA)
57780,5976,Universidade Federal do Estado do Rio de Janeiro (UNIRIO)
36759,5977,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36737,5978,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
34323,5979,Fundação Universidade Federal de São Carlos (UFSCar)
57788,5980,Universidade Federal do Rio de Janeiro (UFRJ)
34319,5981,Fundação Universidade Federal de Pelotas (UFPel)
57786,5982,Universidade Federal do Rio Grande do Norte (UFRN)
57777,5983,Universidade Federal do Cariri  (UFCA)
34328,5984,Fundação Universidade Federal do Amapá (UNIFAP)
34315,5985,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)
57766,5986,Universidade Federal de Campina Grande (UFCG)
36749,5987,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
57785,5988,Universidade Federal do Recôncavo da Bahia (UFRB)
57756,5990,Universidade Federal Rural da Amazônia (UFRA)
36766,5991,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
57779,5992,Universidade Federal do Espírito Santo (UFES)
57773,5993,Universidade Federal de Santa Catarina (UFSC)
57783,5994,Universidade Federal do Paraná (UFPR)
36741,5995,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
57788,5996,Universidade Federal do Rio de Janeiro (UFRJ)
57774,5997,Universidade Federal de Santa Maria (UFSM)
7327,5998,Colégio Pedro II (CP II)
36753,5999,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
34318,6000,Fundação Universidade Federal de Ouro Preto (UFOP)
36746,6001,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
36753,6002,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
36733,6003,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
57784,6004,Universidade Federal do Pará (UFPA)
36748,6005,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36741,6006,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
57763,6007,Universidade Federal da Paraíba (UFPB)
36760,6008,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
34335,6009,Fundação Universidade de Brasília (UNB)
34331,6010,Fundação Universidade Federal do Piauí (UFPI)
36759,6011,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36736,6012,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IF BA)"
57772,6013,Universidade Federal de Pernambuco (UFPE)
36735,6014,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
36743,6015,"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)"
57779,6016,Universidade Federal do Espírito Santo (UFES)
36737,6017,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
36733,6018,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
57771,6019,Universidade Federal de Minas Gerais (UFMG)
36732,6020,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
34314,6021,Fundação Universidade Federal da Grande Dourados (UFGD)
36744,6022,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
57781,6023,Universidade Federal do Oeste da Bahia (UFOB)
36761,6024,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36762,6025,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36729,6026,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
36745,6027,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36764,6028,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
57761,6029,Universidade Federal da Fronteira Sul (UFFS)
36763,6030,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36756,6031,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
36753,6032,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
6194,6033,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
36764,6034,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
57775,6035,Universidade Federal de São Paulo (UNIFESP)
57782,6036,Universidade Federal do Oeste do Pará (UFOPA)
57789,6037,Universidade Federal do Sul da Bahia (UFESBA)
57756,6038,Universidade Federal Rural da Amazônia (UFRA)
57785,6039,Universidade Federal do Recôncavo da Bahia (UFRB)
57786,6040,Universidade Federal do Rio Grande do Norte (UFRN)
57788,6041,Universidade Federal do Rio de Janeiro (UFRJ)
36765,6042,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
57783,6043,Universidade Federal do Paraná (UFPR)
36755,6044,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
34324,6045,Fundação Universidade Federal de São João Del Rei (FUNRei)
36742,6046,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
34330,6047,Fundação Universidade Federal do Pampa (UNIPAMPA)
36749,6048,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
36742,6049,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
57765,6050,Universidade Federal de Alfenas (UNIFAL-MG)
57768,6051,Universidade Federal de Itajubá (UNIFEI)
36756,6052,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
36755,6053,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
57771,6054,Universidade Federal de Minas Gerais (UFMG)
34335,6055,Fundação Universidade de Brasília (UNB)
36733,6056,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
57769,6057,Universidade Federal de Juiz de Fora (UFJF)
57762,6058,Universidade Federal da Integração Latino-Americana (UNILA)
36734,6060,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
57771,6061,Universidade Federal de Minas Gerais (UFMG)
57770,6062,Universidade Federal de Lavras (UFLA)
36741,6063,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
57767,6064,Universidade Federal de Goiás (UFG)
57755,6065,Universidade Federal Fluminense (UFF)
36754,6066,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IF ES)"
36756,6067,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
34334,6068,Fundação Universidade Federal do Vale do São Francisco (UNIVASF)
36757,6069,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
57770,6070,Universidade Federal de Lavras (UFLA)
6193,6071,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
34320,6072,Fundação Universidade Federal de Rondônia (UNIR)
34333,6073,Fundação Universidade Federal do Tocantins (UFT)
36729,6074,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
36729,6075,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
34328,6076,Fundação Universidade Federal do Amapá (UNIFAP)
36759,6077,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36750,6078,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
34330,6079,Fundação Universidade Federal do Pampa (UNIPAMPA)
36743,6080,"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)"
36733,6081,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
34317,6082,Fundação Universidade Federal de Mato Grosso do Sul (UFMS)
34316,6083,Fundação Universidade Federal de Mato Grosso (UFMT)
57791,6084,Universidade Federal do Triângulo Mineiro (UFTM)
36760,6085,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
36752,6086,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
36738,6087,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
57758,6088,Universidade Federal Rural do Rio de Janeiro (UFRRJ)
36758,6089,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
36734,6090,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
36751,6091,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
34324,6092,Fundação Universidade Federal de São João Del Rei (FUNRei)
36740,6093,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
36740,6094,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
57793,6095,Universidade Tecnológica Federal do Paraná (UTFPR)
57773,6096,Universidade Federal de Santa Catarina (UFSC)
36759,6097,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36729,6098,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
36731,6099,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
6193,6100,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
57774,6101,Universidade Federal de Santa Maria (UFSM)
34329,6102,Fundação Universidade Federal do Maranhão (UFMA)
36758,6103,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
57771,6104,Universidade Federal de Minas Gerais (UFMG)
57764,6105,Universidade Federal de Alagoas (UFAL)
36764,6106,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
34330,6107,Fundação Universidade Federal do Pampa (UNIPAMPA)
36760,6108,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
36754,6109,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IF ES)"
36740,6110,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
34314,6111,Fundação Universidade Federal da Grande Dourados (UFGD)
36765,6112,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
36735,6113,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
34320,6114,Fundação Universidade Federal de Rondônia (UNIR)
34334,6115,Fundação Universidade Federal do Vale do São Francisco (UNIVASF)
36737,6116,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
36759,6117,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36753,6118,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
57786,6119,Universidade Federal do Rio Grande do Norte (UFRN)
36763,6120,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36734,6121,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
34335,6122,Fundação Universidade de Brasília (UNB)
36743,6123,"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)"
34321,6124,Fundação Universidade Federal de Roraima (UFRR)
36761,6125,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
34315,6126,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)
36744,6127,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
36760,6128,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
7327,6129,Colégio Pedro II (CP II)
36745,6130,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36762,6131,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
6194,6132,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
36758,6133,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
36737,6134,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
36731,6135,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
36759,6136,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36746,6137,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
36743,6138,"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)"
34332,6139,Fundação Universidade Federal do Rio Grande (FURG)
36760,6140,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
36758,6141,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
36748,6142,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36764,6143,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
57761,6144,Universidade Federal da Fronteira Sul (UFFS)
57771,6145,Universidade Federal de Minas Gerais (UFMG)
36735,6146,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
34336,6147,Fundação Universidade do Amazonas (UFAM)
36752,6148,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
36742,6149,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
36738,6150,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
34326,6151,Fundação Universidade Federal do ABC (UFABC)
36746,6152,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
57762,6153,Universidade Federal da Integração Latino-Americana (UNILA)
57771,6154,Universidade Federal de Minas Gerais (UFMG)
36751,6155,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
36750,6156,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
36763,6157,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36748,6158,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36756,6159,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
36749,6161,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
36741,6162,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
36745,6163,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
57783,6164,Universidade Federal do Paraná (UFPR)
36744,6165,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
57769,6166,Universidade Federal de Juiz de Fora (UFJF)
36764,6167,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
36762,6168,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36764,6169,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
36746,6170,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
57762,6171,Universidade Federal da Integração Latino-Americana (UNILA)
57768,6172,Universidade Federal de Itajubá (UNIFEI)
6194,6173,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
36763,6174,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36744,6175,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
36761,6176,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36735,6177,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
36762,6178,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36745,6179,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
34318,6180,Fundação Universidade Federal de Ouro Preto (UFOP)
36748,6181,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36755,6182,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
36732,6183,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
57766,6184,Universidade Federal de Campina Grande (UFCG)
57777,6185,Universidade Federal do Cariri  (UFCA)
36750,6186,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
36755,6187,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
36742,6189,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
36740,6190,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
36740,6191,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
36753,6192,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
36752,6193,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
34326,6194,Fundação Universidade Federal do ABC (UFABC)
36749,6195,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
